old_url,new_url,status,reason
/dil-okullari/uk/st-giles-international-english-language-courses-in-brighton/,/tr/dil-okullari/ingiltere/st-giles,301,"institution/languageSchool: Language-school branch page (229w, TR)"
/dil-okullari/usa/,/tr/dil-okullari/amerika,301,CURRENTLY 404 on the old site but linked from live hub pages and/or blog posts: fix on migration
/dil-okulu-secerken-dikkat-edilmesi-gerekenler/,/tr/blog/dil-okulu-secerken-dikkat-edilmesi-gerekenler,301,"article: Genuine long-form Turkish editorial (893 words), the strongest content asset on the site"
/drew-university/,/tr/universiteler/amerika/drew-university,301,"institution/university: Non-UK university profile (209w, US) sitting at the site root instead of under /universiteler/"
/dunyanin-en-iyi-universiteleri/,/tr/blog/dunyanin-en-iyi-universiteleri,301,"article: Genuine long-form Turkish editorial (1033 words), the strongest content asset on the site"
/ec-english-cambridge/,/tr/dil-okullari/ingiltere/ec-english-cambridge,301,institution/languageSchool: Root-level language-school branch (118w)
/ec-english-vancouver/,/tr/dil-okullari/kanada/ec-english-vancouver,301,institution/languageSchool: Root-level language-school branch (176w)
/edskills-language-school/,/tr/dil-okullari/amerika/edskills-language-school,301,institution/languageSchool: Root-level language-school branch (148w)
/elementor-sayfa-11642/,/tr/universiteler/avustralya/university-of-western-australia,301,"institution/university: Non-UK university profile (325w, AU) sitting at the site root instead of under /universiteler/"
/elementor-sayfa-11663/,/tr/universiteler/avustralya/universal-higher-education,301,"institution/university: Non-UK university profile (384w, AU) sitting at the site root instead of under /universiteler/"
/elementor-sayfa-12208/,/tr/dil-okullari/ingiltere/oxford-international-londra-greenwich,301,"KEEP URL, REWRITE CONTENT: Real content (Oxford International London Greenwich, 174w) trapped behind an auto-generated Elementor slug"
/en-populer-yaz-okulu-sehirleri/,/tr/blog/en-populer-yaz-okulu-sehirleri,301,"article: Genuine long-form Turkish editorial (816 words), the strongest content asset on the site"
/en-populer-yurtdisi-egitim-ulkeleri-ingiltere-kanada-malta-ve-irlanda-karsilastirmasi/,/tr/blog/en-populer-yurtdisi-egitim-ulkeleri-ingiltere-kanada-malta-ve-irlanda-karsilastirmasi,301,"article: Genuine long-form Turkish editorial (958 words), the strongest content asset on the site"
/en-uygun-fiyatli-ingilizce-kursu/,/tr/blog/en-uygun-fiyatli-ingilizce-kursu,301,"article: Genuine long-form Turkish editorial (907 words), the strongest content asset on the site"
/engineering-camp-brighton/,/tr/yaz-okullari/engineering-camp-brighton,301,summerProgramme: Root-level summer programme (175w) - must NOT be confused with the same-named university page
/english-path-birmingham/,/tr/dil-okullari/ingiltere/english-path-birmingham,301,institution/languageSchool: Root-level language-school branch (133w)
/english-path-brisbane/,/tr/dil-okullari/avustralya/english-path-brisbane,301,institution/languageSchool: Root-level language-school branch (194w)
/english-path-dubai/,/tr/dil-okullari/dubai/english-path-dubai,301,institution/languageSchool: Root-level language-school branch (136w)
/english-path-london/,/tr/dil-okullari/ingiltere/english-path-london,301,institution/languageSchool: Root-level language-school branch (162w)
/english-path-malta/,/tr/dil-okullari/malta/english-path-malta,301,institution/languageSchool: Root-level language-school branch (171w)
/find-the-right-learning-path-for-your-group-course-online/,,410,410 Eduma theme demo post (English lorem-style demo content)
/fisher-college/,/tr/universiteler/amerika/fisher-college,301,"institution/university: Non-UK university profile (156w, US) sitting at the site root instead of under /universiteler/"
/florida-atlantic-university/,/tr/universiteler/ingiltere/florida-atlantic-university,301,"institution/university: Non-UK university profile (157w, GB) sitting at the site root instead of under /universiteler/"
/football-academy-brighton-2/,/tr/yaz-okullari/berlitz-manchester,301,"KEEP URL, REWRITE CONTENT: Slug says football-academy-brighton-2 but the page is Berlitz Manchester - slug/content mismatch"
/football-academy-brighton/,/tr/yaz-okullari/football-academy-brighton,301,summerProgramme: Root-level summer programme (184w) - must NOT be confused with the same-named university page
/football-sports-academy-yorkshire/,/tr/yaz-okullari/football-sports-academy-yorkshire,301,summerProgramme: Root-level summer programme (163w) - must NOT be confused with the same-named university page
/george-mason-university/,/tr/universiteler/amerika/george-mason-university,301,"institution/university: Non-UK university profile (172w, US) sitting at the site root instead of under /universiteler/"
/grup-yaz-okullari/,/tr/yaz-okullari/grup,301,"page: 416w group-summer-school hub, the substantive version of this pair"
/hofstra-university/,/tr/universiteler/amerika/hofstra-university,301,"institution/university: Non-UK university profile (173w, US) sitting at the site root instead of under /universiteler/"
/home/blog/,/en/insights,301,"Eduma theme demo blog index, English. Draft target /en/blog is not a valid path; the English insights segment is ""insights""."
/illinois-state-university/,/tr/universiteler/amerika/illinois-state-university,301,"institution/university: Non-UK university profile (178w, US) sitting at the site root instead of under /universiteler/"
/ingiltere-mi-malta-mi/,/tr/blog/ingiltere-mi-malta-mi,301,"article: Genuine long-form Turkish editorial (805 words), the strongest content asset on the site"
/ingiltere-universiteler/,/tr/universiteler/ingiltere,301,page: Country landing page (539w) for university in GB; genuine market prose
/ingiltere-yatili-okullar/,/tr/yatili-okullar,301,page: 472w UK boarding-schools hub; all 5 of its child links point at dead /boarding-schools/* and /yatili-okullar/* URLs
/ingiltere-yaz-okulu-bavul-hazirligi/,/tr/blog/ingiltere-yaz-okulu-bavul-hazirligi,301,"article: Genuine long-form Turkish editorial (948 words), the strongest content asset on the site"
/instructor/,,410,410 LearnPress single-instructor page ([learn_press_single_instructor] only)
/instructors/,,410,410 LearnPress instructor archive ([learn_press_instructors] only)
/intensive-english-london/,/tr/yaz-okullari/intensive-english-london,301,summerProgramme: Root-level summer programme (168w) - must NOT be confused with the same-named university page
/irlanda-dil-okullari/,/tr/dil-okullari/irlanda,301,MERGE into /dil-okullari/ireland/: Root Ireland hub (476w) duplicates the nested /dil-okullari/ireland/ (10w stub)
/irlanda-universiteler/,/tr/universiteler/irlanda,301,page: Country landing page (250w) for university in IE; genuine market prose
/irlanda/,/tr/dil-okullari/irlanda,301,"LEGACY ALIAS (currently a live WordPress 301 to /irlanda-dil-okullari/, linked from the old hub pages): must be re-created on the new platform or the link equity is lost"
/is-ingilizcesi-icin-ingiltere-mi-amerika-mi/,/tr/blog/is-ingilizcesi-icin-ingiltere-mi-amerika-mi,301,"article: Genuine long-form Turkish editorial (831 words), the strongest content asset on the site"
/james-madison-university/,/tr/universiteler/amerika/james-madison-university,301,"institution/university: Non-UK university profile (182w, US) sitting at the site root instead of under /universiteler/"
/kanada-universiteler/,/tr/universiteler/kanada,301,page: Country landing page (252w) for university in CA; genuine market prose
/kaplan-international-oxford/,/tr/dil-okullari/ingiltere/kaplan-international-oxford,301,institution/languageSchool: Root-level language-school branch (185w)
/kaplan-international/,/tr/dil-okullari/ingiltere/kaplan-international,301,"KEEP URL, REWRITE CONTENT: Slug is the brand name but the content is Kaplan International Cambridge specifically"
/learn-by-doing-with-real-world-projects-other-countries/,,410,410 Eduma theme demo post
/lipscomb-university/,/tr/universiteler/amerika/lipscomb-university,301,"institution/university: Non-UK university profile (168w, US) sitting at the site root instead of under /universiteler/"
/london-kings-college/,/tr/yaz-okullari/london-kings-college,301,"KEEP URL, REWRITE CONTENT: Hero image is University-of-Aberdeen.jpg - wrong institution photo"
/long-island-university/,/tr/universiteler/amerika/long-island-university,301,"institution/university: Non-UK university profile (177w, US) sitting at the site root instead of under /universiteler/"
/los-angeles/,/tr/yaz-okullari/los-angeles,301,summerProgramme: Root-level summer programme (190w) - must NOT be confused with the same-named university page
/lp-checkout/,,410,410 LearnPress checkout (0 words)
/lp-profile/,,410,410 LearnPress profile page ([learn_press_profile] only)
/lsi-cambridge/,/tr/dil-okullari/ingiltere/lsi-cambridge,301,institution/languageSchool: Root-level language-school branch (167w)
/lsi-london/,/tr/yaz-okullari/lsi-london,301,summerProgramme: Root-level summer programme (157w) - must NOT be confused with the same-named university page
/lsi-ucl-london-central/,/tr/yaz-okullari/lsi-ucl-london-central,301,summerProgramme: Root-level summer programme (159w) - must NOT be confused with the same-named university page
/marshall-university/,/tr/universiteler/amerika/marshall-university,301,"institution/university: Non-UK university profile (217w, US) sitting at the site root instead of under /universiteler/"
/massey-university/,/tr/universiteler/yeni-zelanda/massey-university,301,"institution/university: Non-UK university profile (199w, NZ) sitting at the site root instead of under /universiteler/"
/mercy-university/,/tr/universiteler/amerika/mercy-university,301,"institution/university: Non-UK university profile (139w, US) sitting at the site root instead of under /universiteler/"
/montclair-state-university/,/tr/universiteler/amerika/montclair-state-university,301,"institution/university: Non-UK university profile (193w, US) sitting at the site root instead of under /universiteler/"
/murdoch-university/,/tr/universiteler/avustralya/murdoch-university,301,"institution/university: Non-UK university profile (409w, AU) sitting at the site root instead of under /universiteler/"
/my-account/,,410,"410 WooCommerce account page (plugin artefact, [woocommerce_my_account] only)"
/neden-ingiltere-yaz-okulu/,/tr/blog/neden-ingiltere-yaz-okulu,301,"article: Genuine long-form Turkish editorial (829 words), the strongest content asset on the site"
/new-england-college/,/tr/universiteler/amerika/new-england-college,301,"institution/university: Non-UK university profile (167w, US) sitting at the site root instead of under /universiteler/"
/new-york-st-peters-university/,/tr/yaz-okullari/new-york-st-peters-university,301,summerProgramme: Root-level summer programme (198w) - must NOT be confused with the same-named university page
/north-london-grammar-school/,/tr/yaz-okullari/north-london-grammar-school,301,summerProgramme: Root-level summer programme (181w) - must NOT be confused with the same-named university page
/oregon-state-university/,/tr/universiteler/amerika/oregon-state-university,301,"institution/university: Non-UK university profile (163w, US) sitting at the site root instead of under /universiteler/"
/oxford-international-melbourne/,/tr/dil-okullari/avustralya/oxford-international-melbourne,301,institution/languageSchool: Root-level language-school branch (128w)
/oxford-international-new-york/,/tr/dil-okullari/amerika/oxford-international-new-york,301,institution/languageSchool: Root-level language-school branch (314w)
/oxford-international-vancouver/,/tr/dil-okullari/kanada/oxford-international-vancouver,301,institution/languageSchool: Root-level language-school branch (171w)
/oxford-international/,/tr/dil-okullari/ingiltere/oxford-international,301,institution/languageSchool: Root-level language-school branch (152w)
/pace-university/,/tr/universiteler/amerika/pace-university,301,"institution/university: Non-UK university profile (152w, US) sitting at the site root instead of under /universiteler/"
/page-sitemap.xml,/sitemap.xml,301,Legacy WordPress page sitemap. Superseded by the Next.js sitemap.
/policy/,/tr/yasal/gizlilik-politikasi,301,Privacy policy. Draft target omitted the legal section segment; corrected to the path src/lib/legal.ts builds.
/post-sitemap.xml,/sitemap.xml,301,Legacy WordPress post sitemap. Superseded by the Next.js sitemap.
/saint-louis-university/,/tr/universiteler/amerika/saint-louis-university,301,"institution/university: Non-UK university profile (181w, US) sitting at the site root instead of under /universiteler/"
/salesforce/,/tr/iletisim,301,"SUPERSEDED: Legacy Salesforce Web-to-Lead form page; the 6 ""APPLY NOW"" buttons that point here are replaced by the new enquiry form on the contact page"
/san-francisco-state-university/,/tr/universiteler/amerika/san-francisco-state-university,301,"institution/university: Non-UK university profile (161w, US) sitting at the site root instead of under /universiteler/"
/simmons-university/,/tr/universiteler/amerika/simmons-university,301,"institution/university: Non-UK university profile (151w, US) sitting at the site root instead of under /universiteler/"
/sir-christopher-cambridge/,/tr/yaz-okullari/sir-christopher-cambridge,301,summerProgramme: Root-level summer programme (163w) - must NOT be confused with the same-named university page
/sir-edward-cambridge/,/tr/yaz-okullari/sir-edward-cambridge,301,summerProgramme: Root-level summer programme (159w) - must NOT be confused with the same-named university page
/sir-micheal-cambridge/,/tr/yaz-okullari/sir-micheal-cambridge,301,summerProgramme: Root-level summer programme (161w) - must NOT be confused with the same-named university page
/sitemap.html,,410,410 HTML sitemap generated by google-sitemap-generator plugin
/skola-regent-gloucester-gate/,/tr/yaz-okullari/skola-regent-gloucester-gate,301,summerProgramme: Root-level summer programme (219w) - must NOT be confused with the same-named university page
/skola-regent-park-london/,/tr/yaz-okullari/skola-regent-park-london,301,summerProgramme: Root-level summer programme (167w) - must NOT be confused with the same-named university page
