old_url,new_url,status,reason
https://happyeducation.uk/north-london-grammar-school/,https://happyeducation.uk/tr/yaz-okullari/north-london-grammar-school/,301,summerProgramme -- Root-level summer programme (181w) - must NOT be confused with the same-named university page
https://happyeducation.uk/bireysel-yaz-okullari/,https://happyeducation.uk/tr/yaz-okullari/,301,MERGE into /summer-schools/ -- Jaccard 0.41 / containment 0.78 vs /summer-schools/ - re-uses the same programme-type prose
https://happyeducation.uk/lsi-ucl-london-central/,https://happyeducation.uk/tr/yaz-okullari/lsi-ucl-london-central/,301,summerProgramme -- Root-level summer programme (159w) - must NOT be confused with the same-named university page
https://happyeducation.uk/lsi-london/,https://happyeducation.uk/tr/yaz-okullari/lsi-london/,301,summerProgramme -- Root-level summer programme (157w) - must NOT be confused with the same-named university page
https://happyeducation.uk/english-path-london/,https://happyeducation.uk/tr/dil-okullari/ingiltere/english-path-london/,301,institution/languageSchool -- Root-level language-school branch (162w)
https://happyeducation.uk/st-giles-family-programme-london-highgate/,https://happyeducation.uk/tr/yaz-okullari/st-giles-family-programme-london-highgate/,301,summerProgramme -- Root-level summer programme (170w) - must NOT be confused with the same-named university page
https://happyeducation.uk/st-giles-family-programme-london/,https://happyeducation.uk/tr/yaz-okullari/st-giles-family-programme-london/,301,summerProgramme -- Root-level summer programme (166w) - must NOT be confused with the same-named university page
https://happyeducation.uk/football-sports-academy-yorkshire/,https://happyeducation.uk/tr/yaz-okullari/football-sports-academy-yorkshire/,301,summerProgramme -- Root-level summer programme (163w) - must NOT be confused with the same-named university page
https://happyeducation.uk/st-giles-oxford-2/,https://happyeducation.uk/tr/yaz-okullari/st-giles-oxford/,301,summerProgramme -- Root-level summer programme (162w) - must NOT be confused with the same-named university page
https://happyeducation.uk/st-giles-ucl-london/,https://happyeducation.uk/tr/yaz-okullari/st-giles-ucl-london/,301,summerProgramme -- Root-level summer programme (164w) - must NOT be confused with the same-named university page
https://happyeducation.uk/st-giles-cambridge-2/,https://happyeducation.uk/tr/yaz-okullari/st-giles-cambridge/,301,summerProgramme -- Root-level summer programme (165w) - must NOT be confused with the same-named university page
https://happyeducation.uk/football-academy-brighton/,https://happyeducation.uk/tr/yaz-okullari/football-academy-brighton/,301,summerProgramme -- Root-level summer programme (184w) - must NOT be confused with the same-named university page
https://happyeducation.uk/business-and-finance-london/,https://happyeducation.uk/tr/yaz-okullari/business-and-finance-london/,301,summerProgramme -- Root-level summer programme (183w) - must NOT be confused with the same-named university page
https://happyeducation.uk/engineering-camp-brighton/,https://happyeducation.uk/tr/yaz-okullari/engineering-camp-brighton/,301,summerProgramme -- Root-level summer programme (175w) - must NOT be confused with the same-named university page
https://happyeducation.uk/ai-and-computer-science-oxford/,https://happyeducation.uk/tr/yaz-okullari/ai-and-computer-science-oxford/,301,summerProgramme -- Root-level summer programme (180w) - must NOT be confused with the same-named university page
https://happyeducation.uk/intensive-english-london/,https://happyeducation.uk/tr/yaz-okullari/intensive-english-london/,301,summerProgramme -- Root-level summer programme (168w) - must NOT be confused with the same-named university page
https://happyeducation.uk/bucksmore-education-brighton/,https://happyeducation.uk/tr/yaz-okullari/bucksmore-education-brighton/,301,summerProgramme -- Root-level summer programme (175w) - must NOT be confused with the same-named university page
https://happyeducation.uk/skola-regent-park-london/,https://happyeducation.uk/tr/yaz-okullari/skola-regent-park-london/,301,summerProgramme -- Root-level summer programme (167w) - must NOT be confused with the same-named university page
https://happyeducation.uk/sir-christopher-cambridge/,https://happyeducation.uk/tr/yaz-okullari/sir-christopher-cambridge/,301,summerProgramme -- Root-level summer programme (163w) - must NOT be confused with the same-named university page
https://happyeducation.uk/sir-micheal-cambridge/,https://happyeducation.uk/tr/yaz-okullari/sir-micheal-cambridge/,301,summerProgramme -- Root-level summer programme (161w) - must NOT be confused with the same-named university page
https://happyeducation.uk/sir-edward-cambridge/,https://happyeducation.uk/tr/yaz-okullari/sir-edward-cambridge/,301,summerProgramme -- Root-level summer programme (159w) - must NOT be confused with the same-named university page
https://happyeducation.uk/turlar/,https://happyeducation.uk/tr/turlar/,301,tour -- 716w tour catalogue: England / Europe / Italy itineraries with day-by-day city lists and a EUR price; the only revenue line outside education
https://happyeducation.uk/summer-schools/,https://happyeducation.uk/tr/yaz-okullari/,301,page -- 901w - the longest page on the site; the real summer-schools hub. Note the slug is English while the content is Turkish
https://happyeducation.uk/ingiltere-yatili-okullar/,https://happyeducation.uk/tr/yatili-okullar/,301,page -- 472w UK boarding-schools hub; all 5 of its child links point at dead /boarding-schools/* and /yatili-okullar/* URLs
https://happyeducation.uk/yatili-okullar2/oxford-international-college-2/,https://happyeducation.uk/tr/yatili-okullar/oxford-international-college-brighton/,301,MERGE into /yatili-okullar2/oxford-international-college-brighton/ -- BYTE-IDENTICAL body (Jaccard 1.00) - literal duplicate
https://happyeducation.uk/,https://happyeducation.uk/tr/,301,"KEEP URL, REWRITE CONTENT -- Homepage: 524w Elementor build, 14 images all without alt text, links to 10 dead /irlanda + /course/* URLs; rebuild in the new design system"
https://happyeducation.uk/yeni-zelanda-universiteler/,https://happyeducation.uk/tr/universiteler/yeni-zelanda/,301,page -- Country landing page (306w) for university in NZ; genuine market prose
https://happyeducation.uk/kanada-universiteler/,https://happyeducation.uk/tr/universiteler/kanada/,301,page -- Country landing page (252w) for university in CA; genuine market prose
https://happyeducation.uk/irlanda-universiteler/,https://happyeducation.uk/tr/universiteler/irlanda/,301,page -- Country landing page (250w) for university in IE; genuine market prose
https://happyeducation.uk/avustralya-universiteler/,https://happyeducation.uk/tr/universiteler/avustralya/,301,page -- Country landing page (316w) for university in AU; genuine market prose
https://happyeducation.uk/amerika-universiteler/,https://happyeducation.uk/tr/universiteler/amerika/,301,page -- Country landing page (397w) for university in US; genuine market prose
https://happyeducation.uk/ingiltere-universiteler/,https://happyeducation.uk/tr/universiteler/ingiltere/,301,page -- Country landing page (539w) for university in GB; genuine market prose
https://happyeducation.uk/english-path-dubai/,https://happyeducation.uk/tr/dil-okullari/dubai/english-path-dubai/,301,institution/languageSchool -- Root-level language-school branch (136w)
https://happyeducation.uk/dil-okullari/dubai-dil-okullari/,https://happyeducation.uk/tr/dil-okullari/dubai/,301,page -- Country landing page for language schools in AE (434w)
https://happyeducation.uk/irlanda-dil-okullari/,https://happyeducation.uk/tr/dil-okullari/irlanda/,301,MERGE into /dil-okullari/ireland/ -- Root Ireland hub (476w) duplicates the nested /dil-okullari/ireland/ (10w stub)
https://happyeducation.uk/oxford-international-new-york/,https://happyeducation.uk/tr/dil-okullari/amerika/oxford-international-new-york/,301,institution/languageSchool -- Root-level language-school branch (314w)
https://happyeducation.uk/ec-english-vancouver/,https://happyeducation.uk/tr/dil-okullari/kanada/ec-english-vancouver/,301,institution/languageSchool -- Root-level language-school branch (176w)
https://happyeducation.uk/oxford-international-vancouver/,https://happyeducation.uk/tr/dil-okullari/kanada/oxford-international-vancouver/,301,institution/languageSchool -- Root-level language-school branch (171w)
https://happyeducation.uk/english-path-brisbane/,https://happyeducation.uk/tr/dil-okullari/avustralya/english-path-brisbane/,301,institution/languageSchool -- Root-level language-school branch (194w)
https://happyeducation.uk/oxford-international-melbourne/,https://happyeducation.uk/tr/dil-okullari/avustralya/oxford-international-melbourne/,301,institution/languageSchool -- Root-level language-school branch (128w)
https://happyeducation.uk/english-path-malta/,https://happyeducation.uk/tr/dil-okullari/malta/english-path-malta/,301,institution/languageSchool -- Root-level language-school branch (171w)
https://happyeducation.uk/dil-okullari/uk/londra-dil-okullari/,https://happyeducation.uk/tr/dil-okullari/ingiltere/londra/,301,page -- City landing page (167w) for UK language schools
https://happyeducation.uk/twin-english-centres-dublin/,https://happyeducation.uk/tr/dil-okullari/irlanda/twin-english-centres-dublin/,301,institution/languageSchool -- Root-level language-school branch (178w)
https://happyeducation.uk/oxford-international/,https://happyeducation.uk/tr/dil-okullari/ingiltere/oxford-international/,301,institution/languageSchool -- Root-level language-school branch (152w)
https://happyeducation.uk/kaplan-international-oxford/,https://happyeducation.uk/tr/dil-okullari/ingiltere/kaplan-international-oxford/,301,institution/languageSchool -- Root-level language-school branch (185w)
https://happyeducation.uk/st-giles-oxford/,https://happyeducation.uk/tr/dil-okullari/ingiltere/st-giles-oxford/,301,institution/languageSchool -- Root-level language-school branch (160w)
https://happyeducation.uk/lsi-cambridge/,https://happyeducation.uk/tr/dil-okullari/ingiltere/lsi-cambridge/,301,institution/languageSchool -- Root-level language-school branch (167w)
https://happyeducation.uk/kaplan-international/,https://happyeducation.uk/tr/dil-okullari/ingiltere/kaplan-international/,301,"KEEP URL, REWRITE CONTENT -- Slug is the brand name but the content is Kaplan International Cambridge specifically"
https://happyeducation.uk/ec-english-cambridge/,https://happyeducation.uk/tr/dil-okullari/ingiltere/ec-english-cambridge/,301,institution/languageSchool -- Root-level language-school branch (118w)
https://happyeducation.uk/st-giles-cambridge/,https://happyeducation.uk/tr/dil-okullari/ingiltere/st-giles-cambridge/,301,institution/languageSchool -- Root-level language-school branch (170w)
https://happyeducation.uk/stafford-house-cambridge/,https://happyeducation.uk/tr/dil-okullari/ingiltere/stafford-house-cambridge/,301,institution/languageSchool -- Root-level language-school branch (142w)
https://happyeducation.uk/edskills-language-school/,https://happyeducation.uk/tr/dil-okullari/amerika/edskills-language-school/,301,institution/languageSchool -- Root-level language-school branch (148w)
https://happyeducation.uk/english-path-birmingham/,https://happyeducation.uk/tr/dil-okullari/ingiltere/english-path-birmingham/,301,institution/languageSchool -- Root-level language-school branch (133w)
https://happyeducation.uk/elementor-sayfa-12208/,https://happyeducation.uk/tr/dil-okullari/ingiltere/oxford-international-londra-greenwich/,301,"KEEP URL, REWRITE CONTENT -- Real content (Oxford International London Greenwich, 174w) trapped behind an auto-generated Elementor slug"
https://happyeducation.uk/marshall-university/,https://happyeducation.uk/tr/universiteler/amerika/marshall-university/,301,"institution/university -- Non-UK university profile (217w, US) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/university-of-nebraska-omaha/,https://happyeducation.uk/tr/universiteler/amerika/university-of-nebraska-omaha/,301,"institution/university -- Non-UK university profile (245w, US) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/towson-university/,https://happyeducation.uk/tr/universiteler/amerika/towson-university/,301,"institution/university -- Non-UK university profile (243w, US) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/california-state-university-san-marcos/,https://happyeducation.uk/tr/universiteler/amerika/california-state-university-san-marcos/,301,"institution/university -- Non-UK university profile (295w, US) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/syracuse-university/,https://happyeducation.uk/tr/universiteler/amerika/syracuse-university/,301,"institution/university -- Non-UK university profile (339w, US) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/washington-state-university/,https://happyeducation.uk/tr/universiteler/amerika/washington-state-university/,301,"institution/university -- Non-UK university profile (269w, US) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/university-of-oklahoma/,https://happyeducation.uk/tr/universiteler/amerika/university-of-oklahoma/,301,"institution/university -- Non-UK university profile (378w, US) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/texas-state-university/,https://happyeducation.uk/tr/universiteler/amerika/texas-state-university/,301,"institution/university -- Non-UK university profile (318w, US) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/southern-illinois-university-carbondale/,https://happyeducation.uk/tr/universiteler/amerika/southern-illinois-university-carbondale/,301,"institution/university -- Non-UK university profile (390w, US) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/san-francisco-state-university/,https://happyeducation.uk/tr/universiteler/amerika/san-francisco-state-university/,301,"institution/university -- Non-UK university profile (161w, US) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/mercy-university/,https://happyeducation.uk/tr/universiteler/amerika/mercy-university/,301,"institution/university -- Non-UK university profile (139w, US) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/university-of-massachusetts/,https://happyeducation.uk/tr/universiteler/amerika/university-of-massachusetts/,301,"institution/university -- Non-UK university profile (163w, US) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/western-washington-university/,https://happyeducation.uk/tr/universiteler/amerika/western-washington-university/,301,"institution/university -- Non-UK university profile (202w, US) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/lipscomb-university/,https://happyeducation.uk/tr/universiteler/amerika/lipscomb-university/,301,"institution/university -- Non-UK university profile (168w, US) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/texas-am-university/,https://happyeducation.uk/tr/universiteler/amerika/texas-a-m-university/,301,"institution/university -- Non-UK university profile (228w, US) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/university-of-hartford/,https://happyeducation.uk/tr/universiteler/amerika/university-of-hartford/,301,"institution/university -- Non-UK university profile (191w, US) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/depaul-university/,https://happyeducation.uk/tr/universiteler/amerika/depaul-university/,301,"institution/university -- Non-UK university profile (189w, US) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/james-madison-university/,https://happyeducation.uk/tr/universiteler/amerika/james-madison-university/,301,"institution/university -- Non-UK university profile (182w, US) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/florida-atlantic-university/,https://happyeducation.uk/tr/universiteler/ingiltere/florida-atlantic-university/,301,"institution/university -- Non-UK university profile (157w, GB) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/simmons-university/,https://happyeducation.uk/tr/universiteler/amerika/simmons-university/,301,"institution/university -- Non-UK university profile (151w, US) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/arizona-state-university/,https://happyeducation.uk/tr/universiteler/amerika/arizona-state-university/,301,"institution/university -- Non-UK university profile (169w, US) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/university-of-connecticut/,https://happyeducation.uk/tr/universiteler/amerika/university-of-connecticut/,301,"institution/university -- Non-UK university profile (156w, US) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/pace-university/,https://happyeducation.uk/tr/universiteler/amerika/pace-university/,301,"institution/university -- Non-UK university profile (152w, US) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/dil-okullari/ingiltere-dil-okullari/,https://happyeducation.uk/tr/dil-okullari/ingiltere/,301,"MERGE into /dil-okullari/uk/ -- Second UK language-school hub (536w) competing with /dil-okullari/uk/ (33w). KEEP the prose, retire the URL"
https://happyeducation.uk/dil-okullari/uk/birmingham-dil-okullari/,https://happyeducation.uk/tr/dil-okullari/ingiltere/birmingham/,301,page -- City landing page (153w) for UK language schools
https://happyeducation.uk/dil-okullari/uk/cambridge-dil-okullari/,https://happyeducation.uk/tr/dil-okullari/ingiltere/cambridge/,301,page -- City landing page (143w) for UK language schools
https://happyeducation.uk/dil-okullari/uk/oxford-dil-okullari/,https://happyeducation.uk/tr/dil-okullari/ingiltere/oxford/,301,page -- City landing page (116w) for UK language schools
https://happyeducation.uk/university-of-massachusetts-amherst/,https://happyeducation.uk/tr/universiteler/amerika/university-of-massachusetts-amherst/,301,"institution/university -- Non-UK university profile (176w, US) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/thomas-jefferson-university/,https://happyeducation.uk/tr/universiteler/amerika/thomas-jefferson-university/,301,"institution/university -- Non-UK university profile (177w, US) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/new-england-college/,https://happyeducation.uk/tr/universiteler/amerika/new-england-college/,301,"institution/university -- Non-UK university profile (167w, US) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/montclair-state-university/,https://happyeducation.uk/tr/universiteler/amerika/montclair-state-university/,301,"institution/university -- Non-UK university profile (193w, US) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/long-island-university/,https://happyeducation.uk/tr/universiteler/amerika/long-island-university/,301,"institution/university -- Non-UK university profile (177w, US) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/fisher-college/,https://happyeducation.uk/tr/universiteler/amerika/fisher-college/,301,"institution/university -- Non-UK university profile (156w, US) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/illinois-state-university/,https://happyeducation.uk/tr/universiteler/amerika/illinois-state-university/,301,"institution/university -- Non-UK university profile (178w, US) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/hofstra-university/,https://happyeducation.uk/tr/universiteler/amerika/hofstra-university/,301,"institution/university -- Non-UK university profile (173w, US) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/university-of-arizona/,https://happyeducation.uk/tr/universiteler/amerika/university-of-arizona/,301,"institution/university -- Non-UK university profile (189w, US) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/university-of-alabama-at-birmingham/,https://happyeducation.uk/tr/universiteler/amerika/university-of-alabama-at-birmingham/,301,"institution/university -- Non-UK university profile (152w, US) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/suffolk-university/,https://happyeducation.uk/tr/universiteler/amerika/suffolk-university/,301,"institution/university -- Non-UK university profile (151w, US) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/saint-louis-university/,https://happyeducation.uk/tr/universiteler/amerika/saint-louis-university/,301,"institution/university -- Non-UK university profile (181w, US) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/oregon-state-university/,https://happyeducation.uk/tr/universiteler/amerika/oregon-state-university/,301,"institution/university -- Non-UK university profile (163w, US) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/george-mason-university/,https://happyeducation.uk/tr/universiteler/amerika/george-mason-university/,301,"institution/university -- Non-UK university profile (172w, US) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/colorado-state-university/,https://happyeducation.uk/tr/universiteler/amerika/colorado-state-university/,301,"institution/university -- Non-UK university profile (236w, US) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/drew-university/,https://happyeducation.uk/tr/universiteler/amerika/drew-university/,301,"institution/university -- Non-UK university profile (209w, US) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/university-college-dublin/,https://happyeducation.uk/tr/universiteler/irlanda/university-college-dublin/,301,"institution/university -- Non-UK university profile (286w, IE) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/massey-university/,https://happyeducation.uk/tr/universiteler/yeni-zelanda/massey-university/,301,"institution/university -- Non-UK university profile (199w, NZ) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/university-of-alberta/,https://happyeducation.uk/tr/universiteler/kanada/university-of-alberta/,301,"institution/university -- Non-UK university profile (198w, CA) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/university-of-victoria/,https://happyeducation.uk/tr/universiteler/kanada/university-of-victoria/,301,"institution/university -- Non-UK university profile (181w, CA) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/university-of-newcastle/,https://happyeducation.uk/tr/universiteler/ingiltere/university-of-newcastle/,301,"institution/university -- Non-UK university profile (441w, GB) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/university-of-adelaide/,https://happyeducation.uk/tr/universiteler/avustralya/university-of-adelaide/,301,"institution/university -- Non-UK university profile (469w, AU) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/murdoch-university/,https://happyeducation.uk/tr/universiteler/avustralya/murdoch-university/,301,"institution/university -- Non-UK university profile (409w, AU) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/elementor-sayfa-11663/,https://happyeducation.uk/tr/universiteler/avustralya/universal-higher-education/,301,"institution/university -- Non-UK university profile (384w, AU) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/university-of-notre-dame/,https://happyeducation.uk/tr/universiteler/ingiltere/the-university-of-notre-dame/,301,"institution/university -- Non-UK university profile (363w, GB) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/elementor-sayfa-11642/,https://happyeducation.uk/tr/universiteler/avustralya/university-of-western-australia/,301,"institution/university -- Non-UK university profile (325w, AU) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/dil-okullari/ec-english-dublin/,https://happyeducation.uk/tr/dil-okullari/ec-english-dublin/,301,"languageSchool -- Provider/brand overview page (138w) - becomes a languageSchool ""brand"" record with child branches"
https://happyeducation.uk/dil-okullari/uk/oxford-international-college/,https://happyeducation.uk/tr/dil-okullari/ingiltere/oxford-international-college/,301,"KEEP URL, REWRITE CONTENT -- Boarding-school content mis-filed under language schools; 3-way duplicate with the two /yatili-okullar2/ OIC pages"
https://happyeducation.uk/universiteler/colorado-state-university/,https://happyeducation.uk/tr/universiteler/amerika/colorado-state-university/,301,MERGE into /colorado-state-university/ -- 98w English legacy-template version of the 236w Turkish root page; same institution
https://happyeducation.uk/my-account/,,410,"410 WooCommerce account page (plugin artefact, [woocommerce_my_account] only)"
https://happyeducation.uk/checkout/,,410,"410 WooCommerce checkout page (plugin artefact, 0 words)"
https://happyeducation.uk/cart/,,410,"410 WooCommerce cart page (plugin artefact, 13 words, live 200)"
https://happyeducation.uk/yatili-okullar2/bosworth-independent-school/,https://happyeducation.uk/tr/yatili-okullar/bosworth-independent-school/,301,institution/boardingSchool -- Boarding school (275w). Extractable: fees=true programmes=true accommodation=true
https://happyeducation.uk/yatili-okullar2/north-bridge-house-school/,https://happyeducation.uk/tr/yatili-okullar/north-bridge-house-school/,301,institution/boardingSchool -- Boarding school (301w). Extractable: fees=true programmes=true accommodation=true
https://happyeducation.uk/yatili-okullar2/oxford-international-college-brighton/,https://happyeducation.uk/tr/yatili-okullar/oxford-international-college-brighton/,301,institution/boardingSchool -- Boarding school (313w). Extractable: fees=true programmes=true accommodation=true
https://happyeducation.uk/dil-okullari/ireland/english-path-dublin-2/,https://happyeducation.uk/tr/dil-okullari/irlanda/english-path-dublin/,301,"institution/languageSchool -- Language-school branch page (645w, EN)"
https://happyeducation.uk/dil-okullari/uk/brighton-dil-okullari/,https://happyeducation.uk/tr/dil-okullari/ingiltere/brighton/,301,page -- City landing page (156w) for UK language schools
https://happyeducation.uk/dil-okullari/amerika-dil-okullari/ec-english-school-in-san-francisco/,https://happyeducation.uk/tr/dil-okullari/amerika/ec-english-school-in-san-francisco/,301,"institution/languageSchool -- Language-school branch page (260w, EN)"
https://happyeducation.uk/dil-okullari/amerika-dil-okullari/ec-english-school-in-san-diego/,https://happyeducation.uk/tr/dil-okullari/amerika/ec-english-school-in-san-diego/,301,"institution/languageSchool -- Language-school branch page (278w, EN)"
https://happyeducation.uk/dil-okullari/amerika-dil-okullari/ec-english-new-york/,https://happyeducation.uk/tr/dil-okullari/amerika/ec-english-new-york/,301,"institution/languageSchool -- Language-school branch page (294w, TR)"
https://happyeducation.uk/dil-okullari/amerika-dil-okullari/ec-english-los-angeles/,https://happyeducation.uk/tr/dil-okullari/amerika/ec-english-los-angeles/,301,"institution/languageSchool -- Language-school branch page (339w, EN)"
https://happyeducation.uk/dil-okullari/amerika-dil-okullari/ec-english-school-in-boston/,https://happyeducation.uk/tr/dil-okullari/amerika/ec-english-school-in-boston/,301,"institution/languageSchool -- Language-school branch page (341w, EN)"
https://happyeducation.uk/dil-okullari/amerika-dil-okullari/lsi-san-francisco-berkeley/,https://happyeducation.uk/tr/dil-okullari/amerika/lsi-san-francisco-berkeley/,301,"institution/languageSchool -- Language-school branch page (318w, EN)"
https://happyeducation.uk/dil-okullari/amerika-dil-okullari/lsi-san-diego/,https://happyeducation.uk/tr/dil-okullari/amerika/lsi-san-diego/,301,"institution/languageSchool -- Language-school branch page (275w, EN)"
https://happyeducation.uk/dil-okullari/amerika-dil-okullari/lsi-new-york/,https://happyeducation.uk/tr/dil-okullari/amerika/lsi-new-york/,301,"institution/languageSchool -- Language-school branch page (250w, TR)"
https://happyeducation.uk/dil-okullari/amerika-dil-okullari/lsi-boston/,https://happyeducation.uk/tr/dil-okullari/amerika/lsi-boston/,301,"institution/languageSchool -- Language-school branch page (172w, EN)"
https://happyeducation.uk/dil-okullari/amerika-dil-okullari/kaplan-international-new-york/,https://happyeducation.uk/tr/dil-okullari/amerika/kaplan-international-new-york/,301,"institution/languageSchool -- Language-school branch page (401w, TR)"
https://happyeducation.uk/dil-okullari/amerika-dil-okullari/kaplan-international-los-angeles/,https://happyeducation.uk/tr/dil-okullari/amerika/kaplan-international-los-angeles/,301,"institution/languageSchool -- Language-school branch page (364w, EN)"
https://happyeducation.uk/dil-okullari/amerika-dil-okullari/kaplan-international-chicago/,https://happyeducation.uk/tr/dil-okullari/amerika/kaplan-international-chicago/,301,"institution/languageSchool -- Language-school branch page (210w, EN)"
https://happyeducation.uk/dil-okullari/amerika-dil-okullari/,https://happyeducation.uk/tr/dil-okullari/amerika/,301,page -- Country landing page for language schools in US (654w)
